
get PaymentMessage{orderId=1467444784053, payAmount=9025.87, paySource=1, payPlatform=1, createTime=1467444784260}
shoot PaymentMessage{orderId=1467444784990, payAmount=46611.08, paySource=1, payPlatform=1, createTime=1467444793889} to tmall
shoot PaymentMessage{orderId=1467444784988, payAmount=9120.3, paySource=1, payPlatform=1, createTime=1467444793866} to taobao
shoot PaymentMessage{orderId=1467444784986, payAmount=56511.28999999999, paySource=1, payPlatform=1, createTime=1467444793873} to taobao
shoot PaymentMessage{orderId=1467444784984, payAmount=42640.86, paySource=1, payPlatform=1, createTime=1467444793854} to taobao
shoot PaymentMessage{orderId=1467444784980, payAmount=860.3900000000001, paySource=1, payPlatform=1, createTime=1467444793794} to tmall
shoot PaymentMessage{orderId=1467444785041, payAmount=16036.0, paySource=0, payPlatform=0, createTime=1467444794395} to tmall
shoot PaymentMessage{orderId=1467444784978, payAmount=67530.77, paySource=1, payPlatform=1, createTime=1467444793789} to taobao
shoot PaymentMessage{orderId=1467444785038, payAmount=7073.0, paySource=0, payPlatform=0, createTime=1467444794385} to taobao
shoot PaymentMessage{orderId=1467444785036, payAmount=428.0, paySource=0, payPlatform=0, createTime=1467444794439} to taobao
shoot PaymentMessage{orderId=1467444785045, payAmount=9569.0, paySource=0, payPlatform=0, createTime=1467444794519} to taobao
shoot PaymentMessage{orderId=1467444785043, payAmount=21925.0, paySource=0, payPlatform=0, createTime=1467444794417} to tmall
shoot PaymentMessage{orderId=1467444785039, payAmount=304.0, paySource=0, payPlatform=0, createTime=1467444794436} to taobao
shoot PaymentMessage{orderId=1467444785044, payAmount=3258.0, paySource=0, payPlatform=0, createTime=1467444794498} to taobao
shoot PaymentMessage{orderId=1467444785042, payAmount=3707.0, paySource=0, payPlatform=0, createTime=1467444794457} to tmall
shoot PaymentMessage{orderId=1467444785040, payAmount=2624.0, paySource=0, payPlatform=0, createTime=1467444794402} to tmall
shoot PaymentMessage{orderId=1467444785034, payAmount=13626.32, paySource=1, payPlatform=1, createTime=1467444794363} to taobao
shoot PaymentMessage{orderId=1467444785032, payAmount=5935.74, paySource=1, payPlatform=1, createTime=1467444794357} to tmall
shoot PaymentMessage{orderId=1467444785030, payAmount=36537.96, paySource=1, payPlatform=1, createTime=1467444794283} to taobao
shoot PaymentMessage{orderId=1467444785028, payAmount=69703.91, paySource=1, payPlatform=1, createTime=1467444794312} to tmall
shoot PaymentMessage{orderId=1467444785026, payAmount=40581.04, paySource=1, payPlatform=1, createTime=1467444794309} to taobao
shoot PaymentMessage{orderId=1467444785020, payAmount=68647.98, paySource=1, payPlatform=1, createTime=1467444794250} to taobao
shoot PaymentMessage{orderId=1467444785018, payAmount=5117.41, paySource=1, payPlatform=1, createTime=1467444794248} to taobao
shoot PaymentMessage{orderId=1467444785016, payAmount=47573.86, paySource=1, payPlatform=1, createTime=1467444794230} to taobao
shoot PaymentMessage{orderId=1467444785014, payAmount=49531.82000000001, paySource=1, payPlatform=1, createTime=1467444794172} to tmall
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTmall_3509496lg7_1467444780	13426.39
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTaobao_3509496lg7_1467444780	9025.87
ratio_3509496lg7_1467444780	Infinity
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTaobao_3509496lg7_1467444780	12957.1
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
ratio_3509496lg7_1467444780	Infinity
platformTmall_3509496lg7_1467444780	35073.76
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTaobao_3509496lg7_1467444780	18055.81
ratio_3509496lg7_1467444780	Infinity
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTmall_3509496lg7_1467444780	37744.76
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
com.taobao.tair.etc.TairClientException: create socket exception, target address is 10.60.45.77:5191
Caused by: java.util.concurrent.ExecutionException: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 14 common frames omitted
Caused by: org.apache.mina.common.RuntimeIOException: Failed to get the session.
	... 7 common frames omitted
Caused by: java.net.ConnectException: null
	... 1 common frames omitted
platformTaobao_3509496lg7_1467444780	18737.81
platformTmall_3509496lg7_1467444780	38130.76
ratio_3509496lg7_1467444780	Infinity
platformTmall_3509496lg7_1467444780	44961.76
platformTaobao_3509496lg7_1467444780	18987.81
ratio_3509496lg7_1467444780	Infinity
platformTaobao_3509496lg7_1467444780	29667.81
ratio_3509496lg7_1467444780	31.741011730205283
platformTmall_3509496lg7_1467444780	48587.76
platformTmall_3509496lg7_1467444780	59710.76
platformTaobao_3509496lg7_1467444780	33187.81
ratio_3509496lg7_1467444780	8.104593785099215
platformTmall_3509496lg7_1467444780	88808.64
platformTaobao_3509496lg7_1467444780	35553.43
ratio_3509496lg7_1467444780	56.08126943005182
platformTmall_3509496lg7_1467444780	99729.64
ratio_3509496lg7_1467444780	86.58948000000001
platformTaobao_3509496lg7_1467444780	45216.43
platformTmall_3509496lg7_1467444780	102013.64
platformTaobao_3509496lg7_1467444780	46692.43
ratio_3509496lg7_1467444780	3.1689898989898992
ratio_3509496lg7_1467444780	2.0269073033707867
platformTmall_3509496lg7_1467444780	118416.64
platformTaobao_3509496lg7_1467444780	79728.43
platformTmall_3509496lg7_1467444780	118881.64
platformTaobao_3509496lg7_1467444780	91145.43
ratio_3509496lg7_1467444780	5.970041367898512
ratio_3509496lg7_1467444780	1.9461808864514971
platformTaobao_3509496lg7_1467444780	109406.43
platformTmall_3509496lg7_1467444780	138816.64
platformTmall_3509496lg7_1467444780	180405.64
ratio_3509496lg7_1467444780	2.6160100692259283
platformTaobao_3509496lg7_1467444780	115943.43
platformTaobao_3509496lg7_1467444780	115957.43
ratio_3509496lg7_1467444780	8.266443181818182
platformTmall_3509496lg7_1467444780	200523.64
platformTaobao_3509496lg7_1467444780	132258.43
platformTmall_3509496lg7_1467444780	203531.64
ratio_3509496lg7_1467444780	0.6720511363636363
platformTaobao_3509496lg7_1467444780	170604.43
platformTmall_3509496lg7_1467444780	220863.64
ratio_3509496lg7_1467444780	0.2448121701334989
platformTmall_3509496lg7_1467444780	221637.64
platformTaobao_3509496lg7_1467444780	179714.43
platformTaobao_3509496lg7_1467444780	184723.43
ratio_3509496lg7_1467444780	1.6027235772357722
platformTmall_3509496lg7_1467444780	226868.64
platformTaobao_3509496lg7_1467444780	191303.43
platformTmall_3509496lg7_1467444780	230925.64
ratio_3509496lg7_1467444780	0.2166120318652138
platformTmall_3509496lg7_1467444780	242399.64
platformTaobao_3509496lg7_1467444780	193903.43
ratio_3509496lg7_1467444780	0.07160733745005449
platformTaobao_3509496lg7_1467444780	208709.43
platformTmall_3509496lg7_1467444780	247108.64
ratio_3509496lg7_1467444780	1.0357355516637479
platformTaobao_3509496lg7_1467444780	213874.43
ratio_3509496lg7_1467444780	0.14421874047430347
platformTmall_3509496lg7_1467444780	251807.64
platformTaobao_3509496lg7_1467444780	227508.43
platformTmall_3509496lg7_1467444780	256706.64
ratio_3509496lg7_1467444780	0.20720154156083034
platformTmall_3509496lg7_1467444780	269784.64
platformTaobao_3509496lg7_1467444780	229430.43
ratio_3509496lg7_1467444780	0.12954493182191557
ratio_3509496lg7_1467444780	0.3618815970628729
platformTaobao_3509496lg7_1467444780	232139.43
platformTmall_3509496lg7_1467444780	271053.11
ratio_3509496lg7_1467444780	5.087354838709677
platformTaobao_3509496lg7_1467444780	252428.43
platformTmall_3509496lg7_1467444780	319534.0
ratio_3509496lg7_1467444780	168.97285714285712
platformTaobao_3509496lg7_1467444780	253568.43
platformTmall_3509496lg7_1467444780	378808.33
ratio_3509496lg7_1467444780	0.11866666666666666
platformTmall_3509496lg7_1467444780	396754.33
ratio_3509496lg7_1467444780	0.14512115821115268
platformTaobao_3509496lg7_1467444780	253819.43
platformTmall_3509496lg7_1467444780	404656.33
platformTaobao_3509496lg7_1467444780	271115.43
ratio_3509496lg7_1467444780	0.06169144108903145
platformTmall_3509496lg7_1467444780	406829.33
platformTaobao_3509496lg7_1467444780	282292.43
ratio_3509496lg7_1467444780	0.2596728869374314
platformTmall_3509496lg7_1467444780	479745.16000000003
ratio_3509496lg7_1467444780	0.4722739069674586
platformTaobao_3509496lg7_1467444780	298420.43
platformTaobao_3509496lg7_1467444780	299904.43
platformTmall_3509496lg7_1467444780	532553.14
ratio_3509496lg7_1467444780	0.0568809060088004
platformTaobao_3509496lg7_1467444780	302239.43
platformTmall_3509496lg7_1467444780	533806.14
ratio_3509496lg7_1467444780	0.1175872353116612
platformTmall_3509496lg7_1467444780	544632.14
platformTaobao_3509496lg7_1467444780	322158.13
ratio_3509496lg7_1467444780	0.35951671732522794
platformTmall_3509496lg7_1467444780	580608.45
platformTaobao_3509496lg7_1467444780	407689.8
ratio_3509496lg7_1467444780	0.9098538461538461
ratio_3509496lg7_1467444780	0.15977441577738755
platformTmall_3509496lg7_1467444780	611580.7999999999
platformTaobao_3509496lg7_1467444780	424736.94
ratio_3509496lg7_1467444780	0.45800968054211033
platformTaobao_3509496lg7_1467444780	501595.48
platformTmall_3509496lg7_1467444780	677853.19
ratio_3509496lg7_1467444780	0.7864428191489361
platformTmall_3509496lg7_1467444780	725944.08
platformTaobao_3509496lg7_1467444780	538691.1699999999
platformTmall_3509496lg7_1467444780	771152.4299999999
ratio_3509496lg7_1467444780	0.13648857604431108
platformTaobao_3509496lg7_1467444780	633129.2699999999
platformTmall_3509496lg7_1467444780	815267.9299999999
ratio_3509496lg7_1467444780	3.0563565891472866
platformTaobao_3509496lg7_1467444780	667772.9199999999
ratio_3509496lg7_1467444780	0.4522309309883387
platformTaobao_3509496lg7_1467444780	695323.6
platformTmall_3509496lg7_1467444780	816884.9299999999
ratio_3509496lg7_1467444780	0.5830958836578752
platformTaobao_3509496lg7_1467444780	763322.1799999999
platformTmall_3509496lg7_1467444780	825591.5299999999
ratio_3509496lg7_1467444780	0.1735088748716444
platformTmall_3509496lg7_1467444780	832519.5299999999
ratio_3509496lg7_1467444780	0.20617221544361164
platformTaobao_3509496lg7_1467444780	776713.61
ratio_3509496lg7_1467444780	1.2308116545265348
platformTmall_3509496lg7_1467444780	839418.7699999999
platformTaobao_3509496lg7_1467444780	833331.66
ratio_3509496lg7_1467444780	0.8732447397563676
platformTaobao_3509496lg7_1467444780	882152.27
platformTmall_3509496lg7_1467444780	861071.8799999999
platformTmall_3509496lg7_1467444780	867934.8799999999
platformTaobao_3509496lg7_1467444780	947510.43
ratio_3509496lg7_1467444780	0.5023614355489489
ratio_3509496lg7_1467444780	0.5034305171313045
platformTmall_3509496lg7_1467444780	883817.5799999998
platformTaobao_3509496lg7_1467444780	948221.43
platformTmall_3509496lg7_1467444780	890051.2999999998
ratio_3509496lg7_1467444780	0.4828781383955909
platformTmall_3509496lg7_1467444780	943013.9199999998
platformTaobao_3509496lg7_1467444780	956798.8400000001
ratio_3509496lg7_1467444780	0.1808854564918183
platformTmall_3509496lg7_1467444780	1001800.7299999997
platformTaobao_3509496lg7_1467444780	977743.0700000001
ratio_3509496lg7_1467444780	0.11659618512494455
ratio_3509496lg7_1467444780	2.075105263157895
platformTaobao_3509496lg7_1467444780	977986.0700000001
platformTmall_3509496lg7_1467444780	1023350.5099999998
platformTmall_3509496lg7_1467444780	1034617.2299999997
ratio_3509496lg7_1467444780	9.424780876494024
platformTaobao_3509496lg7_1467444780	1014165.4500000001
platformTaobao_3509496lg7_1467444780	1022720.4500000001
ratio_3509496lg7_1467444780	0.136772664199815
platformTmall_3509496lg7_1467444780	1102201.4999999998
ratio_3509496lg7_1467444780	0.21165071128209714
platformTaobao_3509496lg7_1467444780	1057149.4500000002
platformTmall_3509496lg7_1467444780	1136775.4999999998
platformTaobao_3509496lg7_1467444780	1139877.83
ratio_3509496lg7_1467444780	0.113489308401181
platformTmall_3509496lg7_1467444780	1136808.4999999998
platformTmall_3509496lg7_1467444780	1143777.5899999999
ratio_3509496lg7_1467444780	4.337558378813635
platformTaobao_3509496lg7_1467444780	1152695.37
platformTaobao_3509496lg7_1467444780	1166760.6400000001
platformTmall_3509496lg7_1467444780	1144536.5899999999
ratio_3509496lg7_1467444780	5.303241478035251
ratio_3509496lg7_1467444780	3.3029271146773653
platformTaobao_3509496lg7_1467444780	1169270.1300000001
platformTmall_3509496lg7_1467444780	1147365.5899999999
platformTaobao_3509496lg7_1467444780	1194272.1300000001
ratio_3509496lg7_1467444780	7.501180713743357
platformTmall_3509496lg7_1467444780	1156676.5899999999
platformTmall_3509496lg7_1467444780	1179867.5899999999
platformTaobao_3509496lg7_1467444780	1256998.7300000002
ratio_3509496lg7_1467444780	3.675243675595238
platformTmall_3509496lg7_1467444780	1187784.5899999999
platformTaobao_3509496lg7_1467444780	1258721.7300000002
ratio_3509496lg7_1467444780	39.94227088948787
ratio_3509496lg7_1467444780	27.277648412333182
platformTmall_3509496lg7_1467444780	1189513.5899999999
platformTaobao_3509496lg7_1467444780	1266928.4000000001
platformTmall_3509496lg7_1467444780	1208317.5899999999
ratio_3509496lg7_1467444780	25.385152034261242
platformTaobao_3509496lg7_1467444780	1272949.7500000002
platformTaobao_3509496lg7_1467444780	1292510.4000000001
platformTmall_3509496lg7_1467444780	1211310.5899999999
ratio_3509496lg7_1467444780	31.22733618843683
platformTmall_3509496lg7_1467444780	1214353.5899999999
platformTaobao_3509496lg7_1467444780	1338569.4600000002
ratio_3509496lg7_1467444780	8.530492505353319
platformTmall_3509496lg7_1467444780	1227132.5899999999
ratio_3509496lg7_1467444780	22.61583725910064
platformTaobao_3509496lg7_1467444780	1384543.3200000003
platformTaobao_3509496lg7_1467444780	1385860.3200000003
ratio_3509496lg7_1467444780	36.630265524625266
platformTmall_3509496lg7_1467444780	1227215.5899999999
ratio_3509496lg7_1467444780	7.300702355460385
platformTmall_3509496lg7_1467444780	1238341.5899999999
platformTaobao_3509496lg7_1467444780	1385907.0700000003
platformTaobao_3509496lg7_1467444780	1468609.5000000002
platformTmall_3509496lg7_1467444780	1258136.5899999999
ratio_3509496lg7_1467444780	32.91586295503212
ratio_3509496lg7_1467444780	15.886805139186297
platformTaobao_3509496lg7_1467444780	1480047.5000000002
platformTmall_3509496lg7_1467444780	1286897.5899999999
ratio_3509496lg7_1467444780	0.5366167023554604
platformTaobao_3509496lg7_1467444780	1494382.5200000003
platformTmall_3509496lg7_1467444780	1288601.5899999999
platformTmall_3509496lg7_1467444780	1323316.8499999999
ratio_3509496lg7_1467444780	4.636402569593148
platformTaobao_3509496lg7_1467444780	1519620.5200000003
platformTmall_3509496lg7_1467444780	1326830.8499999999
ratio_3509496lg7_1467444780	15.407413276231262
platformTaobao_3509496lg7_1467444780	1540330.5200000003
platformTaobao_3509496lg7_1467444780	1540596.5200000003
ratio_3509496lg7_1467444780	40.44458244111349
platformTmall_3509496lg7_1467444780	1337939.8499999999
platformTaobao_3509496lg7_1467444780	1546182.5200000003
platformTmall_3509496lg7_1467444780	1349410.8499999999
ratio_3509496lg7_1467444780	14.836680942184152
platformTaobao_3509496lg7_1467444780	1546467.5200000003
ratio_3509496lg7_1467444780	11.799006423982869
platformTmall_3509496lg7_1467444780	1349462.8499999999
platformTaobao_3509496lg7_1467444780	1561416.5200000003
ratio_3509496lg7_1467444780	29.121447537473234
platformTmall_3509496lg7_1467444780	1366838.8499999999
platformTmall_3509496lg7_1467444780	1391426.8499999999
platformTaobao_3509496lg7_1467444780	1576311.5200000003
ratio_3509496lg7_1467444780	5.735087794432548
platformTaobao_3509496lg7_1467444780	1581784.5200000003
platformTmall_3509496lg7_1467444780	1407041.8499999999
ratio_3509496lg7_1467444780	13.264389721627408
ratio_3509496lg7_1467444780	24.247558886509637
platformTmall_3509496lg7_1467444780	1434985.8499999999
platformTaobao_3509496lg7_1467444780	1605562.5200000003
platformTaobao_3509496lg7_1467444780	1610120.5200000003
platformTmall_3509496lg7_1467444780	1446262.8499999999
ratio_3509496lg7_1467444780	20.90818415417559
platformTmall_3509496lg7_1467444780	1478115.8499999999
ratio_3509496lg7_1467444780	28.382179871520343
platformTaobao_3509496lg7_1467444780	1611578.5200000003
platformTaobao_3509496lg7_1467444780	1613959.5200000003
platformTmall_3509496lg7_1467444780	1480109.8499999999
ratio_3509496lg7_1467444780	20.595670235546038
platformTmall_3509496lg7_1467444780	1481988.8499999999
platformTaobao_3509496lg7_1467444780	1674651.7000000002
ratio_3509496lg7_1467444780	27.990646680942184
platformTmall_3509496lg7_1467444780	1492660.8499999999
platformTaobao_3509496lg7_1467444780	1695273.7000000002
ratio_3509496lg7_1467444780	19.36117773019272
ratio_3509496lg7_1467444780	63.58417721518987
platformTmall_3509496lg7_1467444780	1547729.9699999997
platformTaobao_3509496lg7_1467444780	1700374.7000000002
ratio_3509496lg7_1467444780	12.063867791842474
platformTaobao_3509496lg7_1467444780	1714745.7000000002
platformTmall_3509496lg7_1467444780	1564937.2899999998
ratio_3509496lg7_1467444780	29.45742616033755
platformTmall_3509496lg7_1467444780	1574618.5299999998
platformTaobao_3509496lg7_1467444780	1737925.7000000002
platformTaobao_3509496lg7_1467444780	1740400.7000000002
ratio_3509496lg7_1467444780	62.047116736990155
platformTmall_3509496lg7_1467444780	1599119.9
platformTaobao_3509496lg7_1467444780	1740572.7000000002
ratio_3509496lg7_1467444780	181.54526748971193
platformTmall_3509496lg7_1467444780	1603782.91
platformTaobao_3509496lg7_1467444780	1748049.7000000002
ratio_3509496lg7_1467444780	148.8863374485597
platformTmall_3509496lg7_1467444780	1656434.16
platformTaobao_3509496lg7_1467444780	1754709.7000000002
ratio_3509496lg7_1467444780	4.2290333138515495
platformTmall_3509496lg7_1467444780	1668322.4
platformTaobao_3509496lg7_1467444780	1774779.7000000002
ratio_3509496lg7_1467444780	22.374384662956093
platformTmall_3509496lg7_1467444780	1678852.5899999999
ratio_3509496lg7_1467444780	5.384415584415585
platformTaobao_3509496lg7_1467444780	1781787.7000000002
platformTmall_3509496lg7_1467444780	1699434.8499999999
ratio_3509496lg7_1467444780	1.2567263279445728
platformTmall_3509496lg7_1467444780	1719033.9
platformTaobao_3509496lg7_1467444780	1794564.7000000002
ratio_3509496lg7_1467444780	0.9958487297921478
platformTaobao_3509496lg7_1467444780	1796878.7000000002
platformTmall_3509496lg7_1467444780	1786184.0999999999
ratio_3509496lg7_1467444780	3.1254489030023094
platformTaobao_3509496lg7_1467444780	1799051.7000000002
platformTmall_3509496lg7_1467444780	1824418.5599999998
platformTaobao_3509496lg7_1467444780	1805185.7000000002
platformTmall_3509496lg7_1467444780	1869351.0199999998
ratio_3509496lg7_1467444780	3.1550502695614164
platformTmall_3509496lg7_1467444780	1910446.7399999998
platformTaobao_3509496lg7_1467444780	1812574.7000000002
ratio_3509496lg7_1467444780	0.6289206773359668
platformTaobao_3509496lg7_1467444780	1823999.7000000002
ratio_3509496lg7_1467444780	0.46131749397310406
platformTmall_3509496lg7_1467444780	1976513.9799999997
ratio_3509496lg7_1467444780	0.18106015277818116
platformTaobao_3509496lg7_1467444780	1876563.2300000002
platformTmall_3509496lg7_1467444780	2026631.3599999999
ratio_3509496lg7_1467444780	2.402869092915856
platformTmall_3509496lg7_1467444780	2056120.1199999999
platformTaobao_3509496lg7_1467444780	1903833.9300000002
ratio_3509496lg7_1467444780	0.37228905864242356
platformTaobao_3509496lg7_1467444780	1905677.0000000002
platformTmall_3509496lg7_1467444780	2079521.4
ratio_3509496lg7_1467444780	0.40852972784571145
platformTaobao_3509496lg7_1467444780	1979883.37
platformTmall_3509496lg7_1467444780	2157528.9499999997
platformTmall_3509496lg7_1467444780	2196101.36
platformTaobao_3509496lg7_1467444780	1991839.2200000002
ratio_3509496lg7_1467444780	0.07288884370733974
platformTaobao_3509496lg7_1467444780	2010959.1700000002
platformTmall_3509496lg7_1467444780	2198786.06
ratio_3509496lg7_1467444780	1.538314211856284
platformTmall_3509496lg7_1467444780	2262265.16
ratio_3509496lg7_1467444780	1.7074794504632722
platformTaobao_3509496lg7_1467444780	2037739.7800000003
platformTmall_3509496lg7_1467444780	2326146.12
ratio_3509496lg7_1467444780	2.3512842972562193
platformTaobao_3509496lg7_1467444780	2101203.2700000005
platformTaobao_3509496lg7_1467444780	2158536.9300000006
platformTmall_3509496lg7_1467444780	2385547.56
ratio_3509496lg7_1467444780	0.8619222462203023
ratio_3509496lg7_1467444780	0.45063274938004955
platformTmall_3509496lg7_1467444780	2401135.66
platformTaobao_3509496lg7_1467444780	2252978.2500000005
ratio_3509496lg7_1467444780	2.508863290936725
platformTmall_3509496lg7_1467444780	2442803.3800000004
platformTaobao_3509496lg7_1467444780	2293218.3900000006
platformTmall_3509496lg7_1467444780	2449768.3200000003
platformTaobao_3509496lg7_1467444780	2322717.1200000006
ratio_3509496lg7_1467444780	2.7031545476361893
ratio_3509496lg7_1467444780	39.224764944863615
platformTmall_3509496lg7_1467444780	2523075.3400000003
platformTaobao_3509496lg7_1467444780	2355638.1600000006
platformTmall_3509496lg7_1467444780	2535377.5000000005
platformTaobao_3509496lg7_1467444780	2359859.630000001
ratio_3509496lg7_1467444780	1.9547715045988316
platformTaobao_3509496lg7_1467444780	2378466.790000001
ratio_3509496lg7_1467444780	0.2373653612541216
platformTmall_3509496lg7_1467444780	2541929.2900000005
platformTmall_3509496lg7_1467444780	2543005.2900000005
ratio_3509496lg7_1467444780	0.17415832706658183
platformTaobao_3509496lg7_1467444780	2427872.920000001
platformTaobao_3509496lg7_1467444780	2492693.350000001
ratio_3509496lg7_1467444780	182.46515151515152
platformTmall_3509496lg7_1467444780	2546577.2900000005
platformTmall_3509496lg7_1467444780	2560209.2900000005
ratio_3509496lg7_1467444780	592.7469696969697
platformTaobao_3509496lg7_1467444780	2545967.390000001
platformTmall_3509496lg7_1467444780	2566411.2900000005
ratio_3509496lg7_1467444780	1395.729090909091
platformTaobao_3509496lg7_1467444780	2589476.190000001
platformTaobao_3509496lg7_1467444780	2597909.890000001
platformTmall_3509496lg7_1467444780	2597263.2900000005
ratio_3509496lg7_1467444780	1393.1472727272728
platformTmall_3509496lg7_1467444780	2608701.2900000005
ratio_3509496lg7_1467444780	34.90801822323463
platformTaobao_3509496lg7_1467444780	2605854.510000001
ratio_3509496lg7_1467444780	0.03549734244495065
platformTmall_3509496lg7_1467444780	2616193.2900000005
platformTaobao_3509496lg7_1467444780	2668489.510000001
platformTaobao_3509496lg7_1467444780	2683554.310000001
ratio_3509496lg7_1467444780	62.796074411541376
platformTmall_3509496lg7_1467444780	2651602.2900000005
platformTaobao_3509496lg7_1467444780	2703161.340000001
platformTmall_3509496lg7_1467444780	2681011.2900000005
ratio_3509496lg7_1467444780	7.2304974645917115
platformTaobao_3509496lg7_1467444780	2778600.340000001
ratio_3509496lg7_1467444780	1.25328029375765
platformTmall_3509496lg7_1467444780	2689777.2900000005
ratio_3509496lg7_1467444780	0.6092927085154748
platformTmall_3509496lg7_1467444780	2727551.2900000005
platformTaobao_3509496lg7_1467444780	2793721.250000001
platformTaobao_3509496lg7_1467444780	2859607.8000000007
platformTmall_3509496lg7_1467444780	2729955.2900000005
ratio_3509496lg7_1467444780	0.276134796735082
platformTaobao_3509496lg7_1467444780	2868136.230000001
ratio_3509496lg7_1467444780	9.181936758893281
platformTmall_3509496lg7_1467444780	2735924.2900000005
platformTaobao_3509496lg7_1467444780	2890250.330000001
ratio_3509496lg7_1467444780	0.3365084500241429
platformTmall_3509496lg7_1467444780	2750221.2900000005
platformTmall_3509496lg7_1467444780	2793929.2900000005
platformTaobao_3509496lg7_1467444780	2898676.190000001
ratio_3509496lg7_1467444780	26.199586466165414
ratio_3509496lg7_1467444780	2.4634464475079536
platformTmall_3509496lg7_1467444780	2836327.2900000005
platformTaobao_3509496lg7_1467444780	2919702.770000001
platformTaobao_3509496lg7_1467444780	2980539.080000001
platformTmall_3509496lg7_1467444780	2850524.2900000005
ratio_3509496lg7_1467444780	0.7484792181290947
platformTaobao_3509496lg7_1467444780	3014427.080000001
ratio_3509496lg7_1467444780	1.2475993555316864
platformTmall_3509496lg7_1467444780	2850592.2900000005
ratio_3509496lg7_1467444780	0.30050838687421844
platformTmall_3509496lg7_1467444780	2872545.2900000005
platformTaobao_3509496lg7_1467444780	3014857.080000001
ratio_3509496lg7_1467444780	24.452947368421054
platformTaobao_3509496lg7_1467444780	3029612.080000001
platformTmall_3509496lg7_1467444780	2879355.2900000005
ratio_3509496lg7_1467444780	0.466191049568533
